과정ID,회차,기관ID,과정명,훈련시작일,훈련종료일,모집정원,수강신청인원,실제수강인원,수료인원,총훈련비,취업률_3개월,취업인원_3개월,취업률_6개월,취업인원_6개월,미가입_취업률_6개월,미가입_취업인원_6개월,연도,만족도,주소,NCS여부,총훈련일수,총훈련시간,수료율,수강신청률,일 평균 훈련시간,취업당 훈련비,수도권여부,취업률
AIG20210000314468,9,2003007438A00,[멀티잇]데이터 분석&웹 개발자 취업캠프(Python),2022-03-07,2022-07-29,24,27,23.0,17,14520000.0,42.9,6.0,57.1,8.0,0.0,0,2022,854,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,73.91,112.5,7.96,1815000.0,1,47.06
AIG20210000314468,10,2003007438A00,[멀티잇]데이터 분석&웹 개발자 취업캠프(Python),2022-03-07,2022-07-29,24,34,24.0,19,14520000.0,23.5,4.0,58.8,10.0,0.0,0,2022,854,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,79.17,141.67,7.96,1452000.0,1,52.63
AIG20210000314466,14,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-03-07,2022-07-29,24,28,24.0,22,14520000.0,27.8,5.0,50.0,9.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,91.67,116.67,7.96,1613333.33,1,40.91
AIG20210000314466,13,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-03-07,2022-07-29,24,30,24.0,20,14520000.0,23.5,4.0,52.9,9.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,83.33,125.0,7.96,1613333.33,1,45.0
AIG20210000314457,2,201800383,빅데이터-인공지능 기술역량기반 디지털 전략 전문가 양성과정,2022-03-14,2022-06-27,24,18,16.0,16,7977060.0,26.7,4.0,40.0,6.0,6.7,1,2022,875,서울특별시 구로구 디지털로 271,0,65,455,100.0,75.0,7.0,1139580.0,1,43.75
AIG20200000286680,5,2000078666401,클라우드기반 데이터 보안 전문가 양성과정,2022-04-01,2022-09-23,24,28,24.0,15,14247360.0,83.3,10.0,83.3,10.0,0.0,0,2022,849,경기도 성남시 분당구 판교로227번길 23 (삼평동 판교R&D센터),0,120,960,62.5,116.67,8.0,1424736.0,1,66.67
AIG20200000286662,5,2000078666401,클라우드 보안 융합전문가 양성과정,2022-04-01,2022-09-23,24,28,24.0,20,14651520.0,87.5,14.0,93.8,15.0,0.0,0,2022,867,경기도 성남시 분당구 판교로227번길 23 (삼평동 판교R&D센터),0,120,960,83.33,116.67,8.0,976768.0,1,75.0
AIG20200000286689,7,1998006504500,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,2022-04-25,2022-10-04,24,31,24.0,20,11297440.0,44.4,8.0,61.1,11.0,0.0,0,2022,764,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,83.33,129.17,8.0,1027040.0,1,55.0
AIG20200000286666,7,1998006504500,데이터기반 인공지능 시스템 엔지니어 양성 과정,2022-04-25,2022-10-05,24,26,23.0,16,10160480.0,23.1,3.0,38.5,5.0,7.7,1,2022,775,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,69.57,108.33,8.0,1693413.33,1,37.5
AIG20210000314468,12,2003007438A00,[멀티잇]데이터 분석&웹 개발자 취업캠프(Python),2022-05-09,2022-09-30,24,20,15.0,10,14520000.0,33.3,3.0,33.3,3.0,0.0,0,2022,854,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,66.67,83.33,7.96,4840000.0,1,30.0
AIG20210000314468,11,2003007438A00,[멀티잇]데이터 분석&웹 개발자 취업캠프(Python),2022-05-09,2022-09-30,24,24,16.0,11,14520000.0,30.0,3.0,60.0,6.0,0.0,0,2022,854,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,68.75,100.0,7.96,2420000.0,1,54.55
AIG20210000314466,16,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-05-09,2022-09-30,24,27,20.0,16,14520000.0,26.7,4.0,40.0,6.0,13.3,2,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,80.0,112.5,7.96,1815000.0,1,50.0
AIG20210000314466,15,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-05-09,2022-09-30,24,26,23.0,23,14520000.0,17.4,4.0,39.1,9.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,100.0,108.33,7.96,1613333.33,1,39.13
AIG20210000328610,3,2000067400000,클라우드 기반의 자바 웹 애플리케이션 개발,2022-05-11,2022-11-15,24,22,20.0,14,8735280.0,35.7,5.0,71.4,10.0,0.0,0,2022,862,경기도 수원시 영통구 영통동 영통로217번길 6(망포역 센타프라자),0,128,1020,70.0,91.67,7.97,873528.0,1,71.43
AIG20200000286689,8,1998006504500,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,2022-05-30,2022-11-08,24,29,26.0,21,11297440.0,45.0,9.0,75.0,15.0,0.0,0,2022,764,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,80.77,120.83,8.0,753162.67,1,71.43
AIG20210000328770,1,1998495922100,PBL 기반 AI서비스 개발자 양성과정,2022-06-15,2022-12-30,24,26,19.0,14,8460540.0,14.3,2.0,42.9,6.0,7.1,1,2022,952,광주광역시 북구 호동로 6-6 (중흥동),0,132,990,73.68,108.33,7.5,1208648.57,0,50.0
AIG20200000286666,8,1998006504500,데이터기반 인공지능 시스템 엔지니어 양성 과정,2022-06-20,2022-11-23,24,23,20.0,13,10160480.0,36.4,4.0,54.5,6.0,0.0,0,2022,775,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,65.0,95.83,8.0,1693413.33,1,46.15
AIG20210000314466,18,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-06-27,2022-11-18,24,25,20.0,17,14520000.0,43.8,7.0,56.3,9.0,6.3,1,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,85.0,104.17,7.96,1452000.0,1,58.82
AIG20210000314466,17,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-06-27,2022-11-18,24,26,20.0,13,14520000.0,25.0,3.0,33.3,4.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,65.0,108.33,7.96,3630000.0,1,30.77
AIG20220000366987,1,201901194,언리얼엔진 기반 메타버스 개발자 양성 과정,2022-07-01,2022-12-08,24,23,19.0,14,7536320.0,38.5,5.0,53.8,7.0,0.0,0,2022,794,강원도 춘천시 강원대학길 1,0,110,880,73.68,95.83,8.0,1076617.14,0,50.0
AIG20220000366707,1,201706047,영상지능 기반 AI 전문가 양성,2022-07-06,2022-12-16,24,29,24.0,22,7707600.0,40.0,8.0,65.0,13.0,5.0,1,2022,801,경기도 용인시 기흥구 신구로12번길 32 (신갈동),0,113,900,91.67,120.83,7.96,550542.86,1,63.64
AIG20200000286689,9,1998006504500,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,2022-07-18,2022-12-23,24,32,24.0,16,11297440.0,35.7,5.0,64.3,9.0,0.0,0,2022,764,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,66.67,133.33,8.0,1255271.11,1,56.25
AIG20200000286562,4,2001717197100,클라우드 기반 인공지능 시스템 구축 실무과정,2022-07-18,2022-12-12,24,13,10.0,8,10545600.0,75.0,6.0,87.5,7.0,0.0,0,2022,966,서울특별시 영등포구 경인로 775,0,100,800,80.0,54.17,8.0,1506514.29,1,87.5
AIG20220000366892,1,201902224,실무 프로젝트_IoT & AI(인공지능) SW 개발자 과정,2022-07-25,2023-01-31,24,21,19.0,17,8529740.0,43.8,7.0,62.5,10.0,0.0,0,2022,960,대전광역시 서구 계룡로491번길 86,0,125,996,89.47,87.5,7.97,852974.0,0,58.82
AIG20210000314466,19,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-07-25,2022-12-16,24,25,22.0,17,14520000.0,14.3,2.0,71.4,10.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,77.27,104.17,7.96,1452000.0,1,58.82
AIG20210000314466,20,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-07-25,2022-12-16,24,20,19.0,13,14520000.0,41.7,5.0,58.3,7.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,68.42,83.33,7.96,2074285.71,1,53.85
AIG20200000286666,9,1998006504500,데이터기반 인공지능 시스템 엔지니어 양성 과정,2022-08-08,2023-01-13,24,24,21.0,17,10160480.0,37.5,6.0,62.5,10.0,0.0,0,2022,775,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,80.95,100.0,8.0,1016048.0,1,58.82
AIG20210000314434,2,2003007438A00,딥러닝 기반 AI 엔지니어링,2022-08-16,2023-02-01,24,24,18.0,17,13680400.0,15.4,2.0,53.8,7.0,7.7,1,2022,862,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,115,920,94.44,100.0,8.0,1710050.0,1,47.06
AIG20210000314431,2,2003007438A00,서비스 산업 데이터를 활용한 빅데이터 분석 실무,2022-08-16,2023-02-02,24,20,15.0,9,14016200.0,28.6,2.0,57.1,4.0,0.0,0,2022,684,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,115,920,60.0,83.33,8.0,3504050.0,1,44.44
AIG20210000314453,2,2003007438A00,융복합 프로젝트형 클라우드(MSA) 서비스 개발,2022-08-22,2023-02-16,24,27,23.0,15,16098030.0,42.9,6.0,64.3,9.0,0.0,0,2022,829,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,118,944,65.22,112.5,8.0,1788670.0,1,60.0
AIG20210000314452,2,2003007438A00,융복합 프로젝트형 IoT 서비스 개발,2022-08-29,2023-02-16,24,16,10.0,5,15758190.0,50.0,1.0,100.0,2.0,0.0,0,2022,907,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,118,944,50.0,66.67,8.0,7879095.0,1,40.0
AIG20210000314450,2,2003007438A00,융복합 프로젝트형 빅데이터 분석 서비스 개발,2022-08-29,2023-02-16,24,17,15.0,12,16236800.0,30.0,3.0,60.0,6.0,0.0,0,2022,846,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,118,944,80.0,70.83,8.0,2706133.33,1,50.0
AIG20210000314466,21,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-09-05,2023-01-27,24,22,14.0,9,14520000.0,0.0,0.0,0.0,0.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,64.29,91.67,7.96,0.0,1,0.0
AIG20210000314466,22,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2022-09-05,2023-01-27,24,20,14.0,10,14520000.0,0.0,0.0,44.4,4.0,0.0,0,2022,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,106,844,71.43,83.33,7.96,3630000.0,1,40.0
AIG20210000313628,1,1998495922100,IoT 기반 웹서비스 개발자 양성과정,2022-09-15,2023-04-03,24,32,19.0,13,8307080.0,54.5,6.0,54.5,6.0,0.0,0,2022,692,광주광역시 북구 호동로 6-6 (중흥동),0,138,970,68.42,133.33,7.03,1384513.33,0,46.15
AIG20200000288889,6,201902529,프로그래머스 K-Digital Training 인공지능 데브코스,2022-09-19,2023-02-17,24,23,23.0,18,3176250.0,14.3,2.0,28.6,4.0,7.1,1,2022,856,서울특별시 서초구 서초동 반포대로 45(명정빌딩),0,103,560,78.26,95.83,5.44,635250.0,1,27.78
AIG20220000366877,1,5029507029000,"AIOT산업응용로봇 스마트팩토리(C/C++,C#) 소프트웨어 개발자양성",2022-09-20,2023-03-17,24,21,13.0,12,8392720.0,54.5,6.0,63.6,7.0,0.0,0,2022,881,대구광역시 동구 화랑로 525,0,123,980,92.31,87.5,7.97,1198960.0,0,58.33
AIG20200000286562,5,2001717197100,클라우드 기반 인공지능 시스템 구축 실무과정,2022-10-17,2023-02-27,24,14,12.0,11,10545600.0,30.0,3.0,30.0,3.0,0.0,0,2022,966,서울특별시 영등포구 경인로 775,0,101,800,91.67,58.33,7.92,3515200.0,1,27.27
